NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
BRANCHED-CHAIN AMINO ACID CATABOLIC PROCESS%GOBP%GO:0009083	BRANCHED-CHAIN AMINO ACID CATABOLIC PROCESS%GOBP%GO:0009083		20	0.5549401	1.5742857	0.024793388	0.046950515	1.0	3918	tags=60%, list=26%, signal=81%	
CONVERSION FROM APC C:CDC20 TO APC C:CDH1 IN LATE ANAPHASE%REACTOME DATABASE ID RELEASE 93%176407	CONVERSION FROM APC C:CDC20 TO APC C:CDH1 IN LATE ANAPHASE%REACTOME DATABASE ID RELEASE 93%176407		20	0.5481807	1.5742244	0.017964073	0.046924517	1.0	2251	tags=30%, list=15%, signal=35%	
TRANSCRIPTION BY RNA POLYMERASE I%GOBP%GO:0006360	TRANSCRIPTION BY RNA POLYMERASE I%GOBP%GO:0006360		18	0.56411815	1.5740962	0.016194332	0.046925396	1.0	5247	tags=72%, list=35%, signal=111%	
ESTABLISHMENT OF PROTEIN LOCALIZATION TO ORGANELLE%GOBP%GO:0072594	ESTABLISHMENT OF PROTEIN LOCALIZATION TO ORGANELLE%GOBP%GO:0072594		270	0.34268832	1.5739251	0.0	0.046942487	1.0	3733	tags=35%, list=25%, signal=45%	
NUCLEUS ORGANIZATION%GOBP%GO:0006997	NUCLEUS ORGANIZATION%GOBP%GO:0006997		107	0.38223568	1.5731313	0.0021276595	0.047165174	1.0	3828	tags=38%, list=25%, signal=51%	
HYPERGLYCINEMIA, NON-KETOTIC%SMPDB%SMP0000485	HYPERGLYCINEMIA, NON-KETOTIC%SMPDB%SMP0000485		21	0.5288965	1.5729649	0.029821074	0.04716694	1.0	1726	tags=38%, list=11%, signal=43%	
MITOCHONDRIAL UNFOLDED PROTEIN RESPONSE (UPRMT)%REACTOME%R-HSA-9841251.1	MITOCHONDRIAL UNFOLDED PROTEIN RESPONSE (UPRMT)%REACTOME%R-HSA-9841251.1		18	0.5523964	1.5721877	0.033663366	0.047411744	1.0	1672	tags=50%, list=11%, signal=56%	
REGULATION OF POST-TRANSLATIONAL PROTEIN MODIFICATION%GOBP%GO:1901873	REGULATION OF POST-TRANSLATIONAL PROTEIN MODIFICATION%GOBP%GO:1901873		182	0.3571622	1.5682558	0.0	0.048937477	1.0	3529	tags=37%, list=23%, signal=47%	
REGULATION OF CENTROSOME DUPLICATION%GOBP%GO:0010824	REGULATION OF CENTROSOME DUPLICATION%GOBP%GO:0010824		41	0.45887527	1.5678614	0.01443299	0.049041484	1.0	3964	tags=51%, list=26%, signal=69%	
COTRANSLATIONAL PROTEIN TARGETING TO MEMBRANE%GOBP%GO:0006613	COTRANSLATIONAL PROTEIN TARGETING TO MEMBRANE%GOBP%GO:0006613		19	0.55142784	1.5677633	0.029535865	0.049025297	1.0	3033	tags=53%, list=20%, signal=66%	
SIGNALING EVENTS MEDIATED BY HDAC CLASS III%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS MEDIATED BY HDAC CLASS III	SIGNALING EVENTS MEDIATED BY HDAC CLASS III%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS MEDIATED BY HDAC CLASS III		22	0.5291716	1.5672227	0.021235522	0.049205575	1.0	1929	tags=45%, list=13%, signal=52%	
PROTEIN K6-LINKED UBIQUITINATION%GOBP%GO:0085020	PROTEIN K6-LINKED UBIQUITINATION%GOBP%GO:0085020		16	0.58281296	1.5669937	0.026052104	0.049243063	1.0	1625	tags=25%, list=11%, signal=28%	
DNA DAMAGE TELOMERE STRESS INDUCED SENESCENCE%REACTOME%R-HSA-2559586.5	DNA DAMAGE TELOMERE STRESS INDUCED SENESCENCE%REACTOME%R-HSA-2559586.5		27	0.50460994	1.5668414	0.019823788	0.049259704	1.0	2886	tags=48%, list=19%, signal=59%	
BIOCARTA_PPARA_PATHWAY%MSIGDB_C2%BIOCARTA_PPARA_PATHWAY	BIOCARTA_PPARA_PATHWAY%MSIGDB_C2%BIOCARTA_PPARA_PATHWAY		35	0.47005537	1.5644314	0.020366598	0.050164066	1.0	3947	tags=51%, list=26%, signal=69%	
FORMATION OF HIV-1 ELONGATION COMPLEX CONTAINING HIV-1 TAT%REACTOME%R-HSA-167200.5	FORMATION OF HIV-1 ELONGATION COMPLEX CONTAINING HIV-1 TAT%REACTOME%R-HSA-167200.5		43	0.46339864	1.5627441	0.016949153	0.050803978	1.0	4505	tags=44%, list=30%, signal=63%	
DNA DAMAGE CHECKPOINT SIGNALING%GOBP%GO:0000077	DNA DAMAGE CHECKPOINT SIGNALING%GOBP%GO:0000077		85	0.40466225	1.5623854	0.0021551724	0.050910562	1.0	2670	tags=38%, list=18%, signal=45%	
HOMOLOGOUS RECOMBINATION%GOBP%GO:0035825	HOMOLOGOUS RECOMBINATION%GOBP%GO:0035825		52	0.43462262	1.5622085	0.016	0.05092741	1.0	3537	tags=38%, list=23%, signal=50%	
PLASMA LIPOPROTEIN CLEARANCE%REACTOME%R-HSA-8964043.3	PLASMA LIPOPROTEIN CLEARANCE%REACTOME%R-HSA-8964043.3		32	0.48241264	1.561888	0.024742268	0.051011425	1.0	2140	tags=38%, list=14%, signal=44%	
ABERRANT REGULATION OF MITOTIC CELL CYCLE DUE TO RB1 DEFECTS%REACTOME DATABASE ID RELEASE 93%9687139	ABERRANT REGULATION OF MITOTIC CELL CYCLE DUE TO RB1 DEFECTS%REACTOME DATABASE ID RELEASE 93%9687139		36	0.4742484	1.5617867	0.017681729	0.05098903	1.0	2251	tags=42%, list=15%, signal=49%	
